Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,128077439,,,,128077439,,31268735,,,0
H4,2016,2016,2016,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,38498543,,,,38498543,,7130567,,,0
H4,2016,2016,2016,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11816712,,,,11816712,,2828811,,,0
H4,2016,2016,2016,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,58918019,,,0
H4,2016,2016,2016,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1443189860,,,,1443189860,,341410163,,,0
H4,2016,2016,2016,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3622090,,,,3622090,,1329813,,,0
H4,2016,2016,2016,4,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5772,,,,5772,,17651,,,0
H4,2016,2016,2016,4,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,269656166,,,,269656166,,76319654,,,0
H4,2016,2016,2016,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,53546371,,,,53546371,,15207184,,,0
H4,2016,2016,2016,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23237259,,,,23237259,,5939188,,,0
H4,2016,2016,2016,4,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,440141689,,,,440141689,,85272339,,,0
H4,2016,2016,2016,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,130352754,,,,130352754,,34109810,,,0
H4,2016,2016,2016,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,895597410,,,0
H4,2016,2016,2016,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,290436060,,,0
H4,2016,2016,2016,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1345808627,,,,1345808627,,334212332,,,6
H4,2016,2016,2016,4,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3355,,,,3355,,1707,,,6
H4,2016,2016,2016,4,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,158488284,,,,158488284,,33324473,,,0
H4,2016,2016,2016,4,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,873934,,,,873934,,446985,,,0
H4,2016,2016,2016,4,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,661966164,,,,661966164,,96518393,,,0
H4,2016,2016,2016,4,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,30665560,,,,30665560,,5120836,,,0
H4,2016,2016,2016,4,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6288066481,,,,6288066481,,1304339064,,,0
H4,2016,2016,2016,4,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,160000,,,,160000,,90610,,,0
H4,2016,2016,2016,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,593860325,,,,593860325,,137958642,,,6
H4,2016,2016,2016,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,13040,,,,13040,,310257,,,0
H4,2016,2016,2016,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,104197408,,,,104197408,,26843560,,,0
H4,2016,2016,2016,4,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7,,,,7,,6,,,0
H4,2016,2016,2016,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,54591238,,,0
H4,2016,2016,2016,4,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1000,,,,1000,,99,,,0
H4,2016,2016,2016,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5058942132,,,,5058942132,,919457259,,,6
H4,2016,2016,2016,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,504152387,,,,504152387,,113038158,,,6
H4,2016,2016,2016,4,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,334210,,,,334210,,226786,,,0
H4,2016,2016,2016,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,413302682,,,,413302682,,108608314,,,0
H4,2016,2016,2016,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,125514,,,,125514,,134418,,,0
H4,2016,2016,2016,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,120357393,,,,120357393,,25905457,,,0
H4,2016,2016,2016,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,13591930,,,,13591930,,4304764,,,0
H4,2016,2016,2016,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3339496661,,,,3339496661,,1088288888,,,6
H4,2016,2016,2016,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,321021207,,,,321021207,,71168805,,,0
H4,2016,2016,2016,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,618285,,,,618285,,541929,,,0
H4,2016,2016,2016,4,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,28,,,,28,,1085,,,0
H4,2016,2016,2016,4,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,41000,,,,41000,,4728,,,0
H4,2016,2016,2016,4,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5091000,,,,5091000,,1677187,,,0
H4,2016,2016,2016,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,105,,,,105,,321,,,0
H4,2016,2016,2016,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,810,,,,810,,942,,,0
H4,2016,2016,2016,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,470666,,,,470666,,326859,,,0
H4,2016,2016,2016,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,805611610,,,,805611610,,146982421,,,0
H4,2016,2016,2016,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1772488240,,,,1772488240,,425913171,,,0
H4,2016,2016,2016,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,96398,,,,96398,,143425,,,0
H4,2016,2016,2016,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,658160413,,,,658160413,,105256106,,,6
H4,2016,2016,2016,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4336739788,,,,4336739788,,806935134,,,6
H4,2016,2016,2016,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1462746892,,,,1462746892,,289001024,,,0
H4,2016,2016,2016,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,35284224,,,,35284224,,7641009,,,0
H4,2016,2016,2016,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,201806403,,,,,,58446030,,,6
H4,2016,2016,2016,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2155962672,,,,2155962672,,367344173,,,0
H4,2016,2016,2016,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6993999283,,,,6993999283,,1264070709,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,592645270,,,,592645270,,91471154,,,0
H4,2016,2016,2016,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,25327715984,,,,25327715984,,4215941344,,,0
H4,2016,2016,2016,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,145753031,,,,145753031,,35381431,,,6
H4,2016,2016,2016,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,256,,,,256,,186,,,0
H4,2016,2016,2016,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2552499000,,,,2552499000,,544779347,,,0
H4,2016,2016,2016,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,741000,,,,741000,,523262,,,0
H4,2016,2016,2016,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,573435121,,,,573435121,,128822526,,,0
H4,2016,2016,2016,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,325,,,,325,,907,,,0
H4,2016,2016,2016,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,630331,,,,630331,,489557,,,6
H4,2016,2016,2016,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,839042978,,,,839042978,,134621128,,,0
H4,2016,2016,2016,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1910832588,,,,1910832588,,412573453,,,0
H4,2016,2016,2016,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,198965276,,,,198965276,,49912292,,,0
H4,2016,2016,2016,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,203709592,,,,203709592,,50996828,,,6
H4,2016,2016,2016,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,856210,,,,856210,,322862,,,0
H4,2016,2016,2016,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15337410,,,,,,4255164,,,6
H4,2016,2016,2016,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1477233618,,,,1477233618,,261410274,,,0
H4,2016,2016,2016,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4743794850,,,,4743794850,,1004993362,,,0
H4,2016,2016,2016,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,29484790,,,,29484790,,7551242,,,0
H4,2016,2016,2016,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,166754256,,,,166754256,,30893484,,,0
H4,2016,2016,2016,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,62152108,,,,62152108,,13155048,,,0
H4,2016,2016,2016,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1589756371,,,,1589756371,,305367024,,,0
H4,2016,2016,2016,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,52557483,,,,52557483,,18456759,,,0
H4,2016,2016,2016,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,268891241,,,,268891241,,97892284,,,0
H4,2016,2016,2016,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,25,,,,25,,10,,,0
H4,2016,2016,2016,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6983297334,,,,6983297334,,1296445387,,,0
H4,2016,2016,2016,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,284369622,,,,284369622,,80366096,,,0
H4,2016,2016,2016,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,35816064,,,,35816064,,9523072,,,6
H4,2016,2016,2016,4,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,101140,,,,101140,,28168,,,0
H4,2016,2016,2016,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,142363832,,,,142363832,,31506790,,,6
H4,2016,2016,2016,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,967111848,,,,967111848,,175334120,,,6
H4,2016,2016,2016,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,484789868,,,,484789868,,132515511,,,0
H4,2016,2016,2016,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6490293,,,,6490293,,1799508,,,6
H4,2016,2016,2016,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4576536283,,,,4576536283,,967366794,,,6
H4,2016,2016,2016,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,36517,,,,36517,,33699,,,6
H4,2016,2016,2016,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,102946297,,,,102946297,,25211977,,,0
H4,2016,2016,2016,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,809961775,,,,,,204161918,,,6
H4,2016,2016,2016,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15073409,,,,15073409,,4777322,,,0
H4,2016,2016,2016,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2141804601,,,,2141804601,,486693886,,,0
H4,2016,2016,2016,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4225784341,,,,4225784341,,892408638,,,0
H4,2016,2016,2016,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,26502913,,,,26502913,,11438594,,,0
H4,2016,2016,2016,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,561910529,,,,561910529,,127851489,,,0
H4,2016,2016,2016,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,433818,,,,433818,,82087,,,0
H4,2016,2016,2016,4,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2498073,,,,2498073,,2099943,,,0
H4,2016,2016,2016,4,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17921192143,,,,17921192143,,2717473572,,,6
H4,2016,2016,2016,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,75537422,,,,75537422,,14701175,,,0
H4,2016,2016,2016,4,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4981857,,,,4981857,,739586,,,0
H4,2016,2016,2016,4,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4718288236,,,,4718288236,,1537610826,,,6
H4,2016,2016,2016,4,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1638047,,,,1638047,,565721,,,6
H4,2016,2016,2016,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1481885207,,,,1481885207,,328351233,,,0
H4,2016,2016,2016,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2935242148,,,,2935242148,,516946283,,,0
H4,2016,2016,2016,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,815962351,,,,815962351,,189026167,,,0
H4,2016,2016,2016,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,163408,,,,163408,,73661,,,0
H4,2016,2016,2016,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2210922994,,,,2210922994,,491022699,,,6
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24020061132,,,,24020061132,,5382844046,,,0
H4,2016,2016,2016,4,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,147956444,,,,147956444,,40503442,,,0
H4,2016,2016,2016,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,112227,,,,112227,,65491,,,0
H4,2016,2016,2016,4,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,609322491,,,,609322491,,113727170,,,0
H4,2017,2017,2017,4,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,39277796,,8327013,,,6
H4,2017,2017,2017,4,0,2,Export,24,Angola,AGO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,12,,,,12,,99,,,0
H4,2017,2017,2017,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1274434300,,,,1274434300,,227167815,,,0
H4,2017,2017,2017,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4683,,,,4683,,18674,,,0
H4,2017,2017,2017,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,13099132924,,,,13099132924,,2361855335,,,0
H4,2017,2017,2017,4,0,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,80882792,,,,80882792,,23849535,,,0
H4,2017,2017,2017,4,0,2,Export,72,Botswana,BWA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,87214,,,,87214,,4730,,,0
H4,2017,2017,2017,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,38930805,,,,38930805,,5451350,,,0
H4,2017,2017,2017,4,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6641154,,,,6641154,,1622050,,,6
H4,2017,2017,2017,4,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,99704113,,,,82595451,,20703045,,,0
H4,2017,2017,2017,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,681777229,,,,681777229,,178816789,,,0
H4,2017,2017,2017,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,19717200,,,,19717200,,4276530,,,0
H4,2017,2017,2017,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15836720,,,,15836720,,4038287,,,0
H4,2017,2017,2017,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,514956979,,,,514956979,,98175013,,,6
H4,2017,2017,2017,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21060340,,,,21060340,,4946939,,,0
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,128348478,,,,128348478,,27373511,,,6
H4,2017,2017,2017,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,126646,,,,126646,,22416,,,6
H4,2017,2017,2017,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1092938180,,,,,,303772776,,,6
H4,2017,2017,2017,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,41315,,,,41315,,8827,,,0
H4,2017,2017,2017,4,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,648983932,,,,648983932,,165332577,,,0
H4,2017,2017,2017,4,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,841808,,,,,,205027,,,6
H4,2017,2017,2017,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,36707417,,,0
H4,2017,2017,2017,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1854953713,,,,1854953713,,410137390,,,0
H4,2017,2017,2017,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,3663171,,,0
H4,2017,2017,2017,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,67356177,,,0
H4,2017,2017,2017,4,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,310733800,,,,310733800,,79438018,,,0
H4,2017,2017,2017,4,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,570260100,,,,570260100,,108810363,,,0
H4,2017,2017,2017,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,1005512608,,,0
H4,2017,2017,2017,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,99953529,,,0
H4,2017,2017,2017,4,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1457658,,,,1457658,,747911,,,0
H4,2017,2017,2017,4,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,667832739,,,,667832739,,105238472,,,0
H4,2017,2017,2017,4,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,132427102,,,0
H4,2017,2017,2017,4,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,1549474,,,0
H4,2017,2017,2017,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,50593386,,,0
H4,2017,2017,2017,4,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,284278,,,,284278,,183799,,,0
H4,2017,2017,2017,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,1348291233,,,6
H4,2017,2017,2017,4,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,352,,,,352,,7079,,,0
H4,2017,2017,2017,4,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5433712499,,,,5499995832,,1303521639,,,0
H4,2017,2017,2017,4,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23,,,,25,,1034,,,0
H4,2017,2017,2017,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,77359662,,,,,,26021677,,,6
H4,2017,2017,2017,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4180366,,,,4180366,,1495759,,,0
H4,2017,2017,2017,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2856961045,,,,2856961045,,618226217,,,0
